CustomerID,Name,Age,Gender,MaritalStatus,EducationLevel,EmploymentStatus,AnnualIncome,LoanAmountRequested,PurposeOfLoan,CreditScore,ExistingLoansCount,LatePaymentsLastYear,LoanApproved
ec8a7209-afd1-4425-9de2-134c1e3a7063,Samuel Turner,50,Male,Widowed,Other,Employed,132627,20049,Business,804,3,1,Yes
68fd1179-75d9-4768-b5ca-07f4b34d8b83,Darlene Campbell,34,Male,Single,High School,Self-employed,70759,5592,Car,761,1,8,No
23bf1f71-a901-4db8-80ae-50f37770014d,James Gibbs,41,Female,Married,Other,Student,187564,32230,Business,410,4,9,Yes
c578f4f4-9b18-476a-9d7b-83630db26722,Jesse Schneider,54,Male,Divorced,Bachelor,Student,142243,11691,Car,739,2,1,Yes
1dadd807-16d8-4599-ac66-69e6befb3cb8,Jesse Schmidt DDS,19,Female,Single,Master,Self-employed,111827,17599,Home,468,1,0,Yes
1ac0dff3-6717-4ab7-a1f0-e5c51cda8918,Bryan Wilson,49,Female,Single,Bachelor,Unemployed,130455,40381,Personal,731,2,3,No
0ab6c155-2e42-4010-a9cd-10722127130e,Christopher Franklin,41,Female,Divorced,High School,Student,192141,44860,Car,557,0,7,No
082bbc6f-b8bf-4903-9e15-00621ef70629,Dawn Oliver,26,Male,Married,Master,Retired,50291,9477,Car,754,0,6,Yes
57cad887-b916-4c61-a2d0-0779724d3c00,Kim Williams,21,Male,Married,PhD,Unemployed,168224,9052,Home,651,4,5,Yes
8776b75f-ecef-43a2-be19-b37aa966544f,Brandon Brown,34,Male,Married,High School,Student,149216,4059,Education,422,0,9,No
3fa916f9-eeb1-4cb9-b008-f9e0c28c36b8,James Marshall,34,Male,Single,Master,Unemployed,85674,29797,Home,591,3,6,Yes
bf2c857e-9f7b-4992-acec-73f232acf022,Jessica Rivera,67,Female,Widowed,Other,Employed,69372,33818,Home,636,1,3,Yes
4b2a2bb4-097a-475d-b6ce-8d27bacc5ea6,Jordan Diaz,65,Male,Single,Master,Unemployed,71539,39306,Car,578,2,7,No
615a443c-6e73-499b-b144-0c359266facc,Stacey Shaffer,47,Male,Married,Other,Self-employed,22525,35493,Home,530,2,3,No
036ec6cb-8941-469b-b559-d3c6565a2822,Mark Harrell,57,Male,Single,Other,Student,139742,16410,Business,408,0,9,Yes
a68f75ac-7491-4018-adc8-4e80a90bdc3a,Kevin Luna,28,Male,Widowed,Master,Unemployed,29637,38334,Home,844,2,7,Yes
4d2cd22d-cfae-4f3f-aa46-dd26e07ab79d,John Morrison,38,Female,Single,Bachelor,Retired,68324,12495,Personal,425,2,4,No
264e448e-1a87-47b0-855f-c748c6d273f9,William Cardenas,38,Male,Divorced,Bachelor,Employed,76108,8857,Home,626,1,8,Yes
2d17534a-4834-49b1-88f5-d39ec3ad1a08,Michelle Silva,35,Male,Married,Other,Employed,54377,44677,Home,566,4,6,Yes
05d04902-48d1-4e77-9710-d2f519b7a8e8,Natalie David,46,Male,Married,High School,Unemployed,100069,8826,Personal,787,2,9,Yes
65108b6f-aedb-4272-8ef2-6cacca32c1eb,Kimberly Castaneda,41,Female,Married,Master,Self-employed,131875,14791,Education,575,0,9,No
ec0389c1-23ff-48b2-865a-5dcda016d50a,Daniel Williams,27,Male,Single,High School,Employed,134886,5533,Education,361,0,5,Yes
9390e315-023c-4d0d-9c1e-b9f4564fd4ad,Ethan Lewis,62,Male,Single,Bachelor,Unemployed,80207,20706,Education,470,4,1,Yes
227763f8-fb63-4b0b-939e-a196aa386ce6,Daniel Baker,34,Male,Single,High School,Unemployed,42368,27965,Business,391,2,5,Yes
6025cf7c-4966-455e-98a8-a428266ecb23,Carrie Cobb,35,Female,Married,PhD,Employed,45736,49259,Personal,374,2,0,No
d2bfbcf2-d709-4cc3-8461-a44d20f985d8,April Moore,59,Female,Single,PhD,Unemployed,37753,17907,Business,420,2,1,Yes
d8ccacd5-b35c-448c-b193-4d22976611ee,Julie Morgan,65,Male,Married,Bachelor,Unemployed,154643,26230,Business,783,4,4,No
5997fbb0-f7b9-42e2-be9b-f2d55de1d542,Dale Fletcher,37,Male,Single,High School,Retired,46798,38369,Business,562,0,6,Yes
ca7d60a1-d6f3-4b49-a168-2935b8b91656,Renee Clarke,54,Female,Married,Master,Unemployed,184328,20337,Personal,437,2,0,Yes
bc6965e7-bdfb-4e2f-8f7a-9bd510e68719,Jeff Rice,62,Female,Divorced,Bachelor,Unemployed,121844,19492,Car,467,2,1,Yes
ee426792-ce2c-46df-8051-01e5a7b85447,Brian Nash,35,Female,Single,PhD,Self-employed,198491,43898,Car,815,3,3,No
91a17855-aabd-4589-b736-5e1b36f1374d,William Harris,34,Female,Married,Bachelor,Employed,96595,34972,Education,500,1,8,Yes
c77ae3b1-20d1-4ef1-9861-919d98a0be4c,Robert Hunter,26,Female,Divorced,High School,Self-employed,112539,37850,Business,401,4,7,No
d2d07acf-7f1e-4dcc-955d-8f95b1ceb8e6,Robert Thompson,31,Male,Divorced,High School,Student,181696,23840,Education,318,1,9,No
3a96c7f5-18e0-4183-86bf-b986045fea04,Danny Wright,66,Male,Widowed,High School,Self-employed,160128,29638,Business,665,4,8,Yes
24522ef6-1e5f-4e58-b427-eefaf808e17a,Randall Brown,46,Male,Single,Other,Student,83279,4334,Education,780,1,3,Yes
ef6739d2-6c82-4a41-b0d5-69ed4684ac73,Tamara Tran,48,Male,Married,High School,Student,38564,1711,Home,721,3,6,Yes
8a25cd95-539e-4c1f-8cb8-cf5d5be87a2a,Robin Zhang,21,Female,Widowed,PhD,Self-employed,162292,10104,Personal,833,1,2,Yes
c337ed45-4e93-453a-a32a-992b5ddf6f80,Stephen Robertson,35,Female,Single,PhD,Retired,31290,6710,Business,658,2,7,Yes
d8a9e06f-3646-4544-a15d-8b1eec8c93eb,Michael Rodriguez,37,Female,Divorced,Other,Self-employed,40018,31351,Business,448,1,6,No
132fdba1-f106-4955-8265-3ccf06ec3c00,Kathryn Turner,64,Female,Single,PhD,Employed,75138,43694,Business,796,1,7,No
27facb5d-c74d-4800-be1e-0254e35aac0c,Crystal Sanders,60,Female,Married,PhD,Self-employed,102155,16977,Personal,690,0,8,No
7b5aaea7-fd77-419f-a40e-78ce0690b4f3,Ronald Marshall,61,Male,Divorced,Bachelor,Retired,101567,44096,Home,306,4,5,Yes
1f8452fb-6c26-4326-8dc6-d899ee209e85,Mr. Casey Rodriguez,26,Male,Widowed,High School,Self-employed,29006,34099,Car,632,1,3,Yes
7ab417d6-2975-4ef7-9d3f-904a5ca0678b,Brian Cunningham,30,Male,Single,Bachelor,Retired,194998,49558,Personal,322,2,2,Yes
472678ac-7eae-4452-8eba-2e783b162773,Tracey Rosales,32,Male,Single,Bachelor,Employed,177337,4834,Home,389,2,2,Yes
9e929f50-995c-412f-aa96-08bd0f706894,Yvonne Mccullough,44,Male,Widowed,PhD,Unemployed,35908,49945,Education,829,4,5,No
b8b75626-b805-4666-b16f-f4f50fbfae31,Susan Anderson,32,Female,Single,Master,Retired,91165,9899,Business,365,3,7,Yes
6d1b5e96-6e64-4ec8-95db-0b31f6c84ff5,Timothy Webb,45,Female,Single,High School,Retired,104406,40978,Business,352,4,7,No
698f3072-05ba-48a1-973f-7fd5dca9b10a,Jocelyn Jones,54,Female,Single,Master,Retired,169121,25996,Car,702,2,7,Yes
dc29aca7-2061-4cdd-a146-de313a6b65aa,Aaron Foster,36,Female,Divorced,PhD,Employed,161899,6804,Education,441,3,8,Yes
f1f58294-a66c-43f2-87f2-b5814809c026,Matthew Hill,43,Female,Divorced,Other,Student,89522,8733,Home,324,3,0,No
51c680ca-57a6-4460-9b66-f3d3e6afcce9,Sandra Garcia DDS,69,Male,Married,Bachelor,Retired,60954,34020,Education,332,0,6,Yes
2899e850-dd32-4854-b3f2-33b742d4f31c,Shaun Larsen,43,Male,Single,PhD,Employed,87359,10190,Education,677,1,9,Yes
a1b95e07-af38-4794-a0eb-16f1d3e8947f,Keith Lee,42,Male,Married,PhD,Unemployed,74980,15122,Car,667,0,8,No
b381e8b0-38ca-4da7-81f0-98fca45ccc55,William Cooper,43,Female,Divorced,Master,Retired,107256,6827,Home,511,1,1,No
084a4052-4913-418b-9dcf-f347b5d84cae,Jeremy James,43,Female,Single,Other,Student,106008,20939,Car,432,0,3,No
0450f237-1feb-4daf-8f03-8aaf3fec2bfa,Laura Neal,63,Female,Married,Bachelor,Employed,151682,9484,Home,448,3,5,Yes
e7b4638b-e871-490e-9cf9-cefa9dbb2aeb,Roberta Walker,45,Female,Single,Other,Unemployed,187708,28357,Personal,675,1,3,Yes
907e5f2d-7f13-487a-b4e3-057067d17836,Jacqueline Hughes,66,Male,Single,Other,Student,162956,8552,Personal,376,2,8,No
7393c675-a3cc-47c1-84b6-ae47ea0970c6,Amanda Hardy,35,Female,Widowed,Other,Unemployed,146446,48119,Business,825,3,9,Yes
c96e517f-e49e-4f6e-ac56-1f785e5a590a,Marilyn Douglas,49,Male,Married,High School,Student,123249,2444,Car,797,4,0,No
5ef28433-109c-41df-9f76-cb6f4eea155b,Amanda Baker,20,Female,Divorced,Other,Self-employed,172628,23406,Personal,391,3,8,Yes
c743eed3-ad54-4be9-9712-4b5a715c2507,Sierra Gomez,19,Male,Married,PhD,Self-employed,197748,25288,Education,682,2,9,No
48f89e30-5f39-49ad-9918-a225ff7f84ec,Amy Gonzales,50,Female,Married,High School,Self-employed,31018,8793,Education,807,0,0,Yes
f21dfe36-2c27-4031-97ef-f6da6cd7f2a3,Angela Schneider,59,Female,Married,High School,Unemployed,56599,7677,Personal,429,1,0,Yes
d771b446-7ac5-4288-8053-f74e3f003f8a,Lisa Bautista,36,Male,Widowed,Other,Self-employed,173561,41629,Car,371,0,4,Yes
cf61ea35-d636-4272-a309-33ad1b3eaba1,Lynn Walker,34,Male,Single,PhD,Employed,138557,26498,Business,702,0,0,No
00b30bda-6f26-4d7c-b634-fa4840480f7b,Matthew Freeman,61,Female,Divorced,Bachelor,Employed,131694,14268,Education,810,1,9,Yes
0f34bd08-8e10-43c7-8b4b-af231c4dacfd,George Garza Jr.,50,Male,Widowed,Other,Self-employed,68071,11634,Business,425,0,8,Yes
c89a0cbd-cc19-4b50-9e56-a4fbc4e7770d,Mark Day,29,Female,Divorced,High School,Student,32394,7420,Education,804,2,5,Yes
350c559f-09ea-4c35-9f65-206e83a17fac,Haley Cohen,66,Female,Widowed,Bachelor,Student,34417,5378,Home,813,4,8,Yes
bc9742d3-e955-4593-8e5c-5b2006d23bde,Crystal Strickland,20,Male,Single,Bachelor,Unemployed,47849,19046,Personal,778,1,4,No
3ad782dc-8dc8-4d97-a99e-5dc9cae33dbb,Anna Martinez,60,Female,Divorced,High School,Student,55207,1998,Car,309,0,5,No
46b3138a-660d-4992-b307-039f19b251ca,Melinda Riley,66,Female,Married,Bachelor,Retired,175362,29757,Education,752,1,1,Yes
7d2e11bd-1708-496e-b176-2fbdc37114e3,Stephanie Smith,43,Male,Widowed,PhD,Student,144947,5302,Personal,770,0,8,Yes
0ae95eb4-842a-4bac-ac7e-80ad29709912,Nicholas Hicks,52,Female,Divorced,PhD,Employed,166187,8830,Business,673,2,2,Yes
18f1101e-8450-4864-835c-6c488b5c0140,Michael Ortiz,25,Female,Single,Other,Student,183824,48666,Car,364,3,4,Yes
5dc228d3-ab91-4d71-ba0d-24f5cff54357,Ronald Kerr,69,Female,Divorced,Other,Unemployed,197474,19908,Car,408,4,7,No
97be4ad9-25eb-4cee-9b7e-b52972a07a9c,Timothy Nichols,53,Female,Widowed,Bachelor,Student,175313,47822,Personal,599,4,4,Yes
1bb1ca48-b844-4438-9e51-993207cdabeb,Bradley Boyd,24,Male,Single,High School,Unemployed,69021,7735,Personal,341,1,9,No
0f90bfaa-b44d-4088-97bc-6e8af9653f72,Curtis Cabrera,63,Male,Married,PhD,Retired,147627,33898,Personal,558,4,3,Yes
8224153c-320b-4ab7-959d-880c76a5025c,David Graham,63,Male,Widowed,Master,Self-employed,189269,46191,Home,713,0,3,Yes
1a06cff0-73f5-4452-a899-25840ade0b41,Zachary Boyd,53,Female,Widowed,Other,Retired,135159,12609,Home,327,2,4,Yes
b66e58a8-7642-4a9f-8dcb-48113f1ad220,Mark Todd,33,Male,Single,PhD,Employed,84079,44177,Car,670,2,2,No
f801a8bf-1467-473a-9507-14a73aac2179,Diane Thomas,41,Male,Widowed,Bachelor,Retired,109979,34954,Personal,512,1,9,Yes
49a85d9e-dec7-46ca-9020-94d60c3c83d3,Debbie Padilla,18,Male,Divorced,PhD,Retired,56533,38062,Home,453,0,3,Yes
f431f8f1-87db-4211-b84f-e7ef5c726f34,Charles Owen,66,Female,Married,PhD,Employed,142514,41903,Car,457,4,4,No
331212d1-4cdc-4dcd-bdf5-e219468a4cd3,Dylan Smith MD,42,Male,Divorced,Bachelor,Employed,109832,24599,Education,593,0,3,Yes
1d3c9859-2ccb-47cb-a68e-d827cd101511,Mr. Mark Taylor MD,27,Male,Single,Other,Self-employed,99283,25373,Personal,660,4,2,No
0476444d-0658-45a8-b251-561eb43d9643,Kelly Johnson,33,Female,Widowed,Other,Self-employed,103093,12004,Home,665,0,0,Yes
5953b5d4-2e85-4607-af62-752490ac7063,Margaret Silva,33,Female,Married,Master,Student,150798,43477,Car,752,4,1,Yes
ad2654a4-8733-4652-9c01-ef9d881cf24c,Jason Jackson,25,Female,Single,Master,Unemployed,66963,30219,Personal,533,4,8,No
b41287fb-6d08-4507-b262-c8cb5af7233a,Amanda Collins,46,Female,Divorced,Other,Employed,51034,3150,Car,476,2,9,Yes
7f0544ca-40f6-454a-989d-f5ed6df2b925,Richard Gray,56,Female,Widowed,Other,Retired,34143,24226,Education,351,3,1,No
8fae987e-1ed8-49a2-b45e-2b3707995fbc,Taylor Walker,45,Female,Widowed,Other,Retired,139057,15144,Car,747,3,1,Yes
fff03027-32ef-4b5d-9571-7909016643b7,Chelsea Boyd,23,Male,Single,Other,Self-employed,113415,27289,Car,629,1,4,Yes
c6e9c9c4-df46-4896-8dbc-3b08abc9fbb3,Randy Skinner,33,Male,Divorced,PhD,Unemployed,89662,21906,Education,595,3,9,Yes
2815eb62-670f-4921-9b61-e82e334b2922,Jennifer Powell,37,Female,Widowed,Master,Employed,170249,13458,Business,645,1,8,Yes
f0514b1d-eb61-4b74-8f53-6189d294f5a8,David Garcia,33,Female,Divorced,Bachelor,Self-employed,197123,39576,Personal,453,2,2,Yes
d69cd777-4114-42dc-ac06-2d4a708183ae,Sean King,24,Male,Married,High School,Unemployed,91721,32435,Education,531,1,8,Yes
6fd2b471-64c4-4c04-a3bf-37c26ffe5a67,Julie Peterson,58,Female,Widowed,Bachelor,Employed,134938,28994,Education,631,3,3,Yes
5a6d86ba-1434-4aeb-a61f-32ead2bcc804,Randy Turner,31,Female,Married,High School,Retired,150557,8892,Personal,445,4,2,Yes
3d948afd-864d-4a8d-9067-308a95cc34cd,Jennifer Yates,60,Male,Widowed,PhD,Retired,115203,6553,Car,781,1,4,Yes
da8f55c4-b310-40ed-a362-84b8d4a84c96,Ashley Watkins,43,Female,Single,Master,Self-employed,93993,20988,Home,678,3,6,Yes
0ebd9eef-0836-42d1-84db-e9aa7999d29e,Jacob Murray,43,Female,Widowed,High School,Unemployed,167014,28223,Personal,675,3,6,Yes
6a3098aa-6729-4b46-8418-dce5fad5ab17,Michael Thomas,31,Male,Widowed,Other,Retired,132022,29172,Education,329,4,1,Yes
f70f8b81-4f83-40da-99a4-8e556cf1bb98,Erin Day,24,Male,Divorced,PhD,Unemployed,87659,32145,Car,728,0,6,No
066208b6-96dd-4b80-a078-6e8f54909f0a,Mark Murphy,50,Male,Divorced,High School,Self-employed,37894,8154,Business,797,3,6,Yes
1dd19a42-cb8b-457b-915c-13dec14df98e,Heather Wilkerson,43,Male,Married,Other,Student,122156,40907,Car,793,2,1,Yes
7c53ccb0-96a8-4f54-b26a-18440cf2a69a,Gary Rose,62,Male,Married,PhD,Unemployed,56190,16479,Home,495,4,9,No
e9f746e7-1fd3-48d0-b7a4-d097aaa22344,Jason Edwards,37,Female,Married,High School,Unemployed,28431,21366,Car,437,0,8,Yes
bfbff315-0507-4453-898f-d17b4097d297,Edward Perez,20,Female,Widowed,Other,Self-employed,121311,1177,Home,490,4,7,Yes
3c675934-95e7-4fd0-833f-ed33a7b4d7c9,Barbara Bryant,69,Female,Widowed,Master,Student,183410,49256,Business,779,1,1,Yes
8d522457-f104-4c45-84ad-84e48b3b966c,Joseph Young,21,Female,Married,PhD,Retired,182655,11802,Business,477,3,5,No
901b938f-b703-4e19-920f-65b31164d2e6,Dustin Thompson,43,Female,Single,High School,Employed,164985,38281,Car,711,3,7,Yes
b51f34b7-dba0-4a70-b32e-ddf2c1dd9365,Rachael Mora,28,Male,Single,Other,Self-employed,34860,42513,Personal,662,4,8,Yes
92fcbafc-4501-4390-b249-c3c8a18e1a64,Dustin Ashley,19,Female,Widowed,Master,Employed,52924,45349,Personal,848,1,0,No
aaef0591-3fd1-40e5-90a6-eb2200c65ec8,Kimberly Hughes,31,Female,Single,Other,Student,124646,8774,Personal,548,4,6,No
5111044c-10d6-419e-b52d-b8c8ff5b2d52,Colin Diaz,61,Female,Single,Master,Student,115231,17625,Business,744,2,9,Yes
4169de84-0ad3-48b9-ac10-180ec8d2382a,Brian Coleman,47,Female,Married,High School,Unemployed,93134,29575,Home,640,3,4,Yes
09b3abbf-8078-4391-9bdd-8ac39c4d8e2c,Emily Rodriguez,66,Female,Single,Other,Employed,188601,43339,Education,525,3,8,Yes
a5868874-4c31-47b6-96f3-05d7cece12fc,Brian Cannon,29,Male,Single,Other,Employed,183525,10788,Car,307,2,8,No
7f353843-d25b-4219-9912-28bed483764a,Amanda Garcia,43,Female,Widowed,Bachelor,Student,136707,41796,Home,834,0,2,No
c8880b2c-651e-4bd2-a99e-9370ede40cf0,Julia Walker,61,Female,Widowed,PhD,Employed,74389,14749,Education,648,3,9,Yes
7e29bddc-fd5c-474e-8778-dbe69b29f76e,Melanie Miller,50,Female,Widowed,Other,Retired,128182,47521,Business,465,4,6,Yes
10ab9db1-a5e5-478a-b943-23c3a38dbe8c,Kenneth Weiss,30,Female,Single,Master,Student,126227,11196,Education,574,0,2,Yes
706370c4-971f-4676-b697-67b732dba13d,Robert Meyer,31,Female,Married,PhD,Unemployed,106090,32127,Business,847,0,3,Yes
6a21ab97-d04c-4e8e-9eca-88d3af665d67,William Mckinney,41,Female,Divorced,High School,Unemployed,74199,2300,Business,611,4,7,Yes
bff9e3b2-8e79-4982-9a5d-5ace61d9407c,Brandy Wells,51,Male,Widowed,PhD,Unemployed,51444,41691,Home,526,2,0,Yes
e877a70d-692f-476c-9a20-4dcc4ae8e236,Jeremy Burns,61,Female,Widowed,Bachelor,Employed,199184,24862,Personal,358,0,3,Yes
260027aa-197d-4ceb-b498-816e61cb03f3,Frank Holland,43,Male,Widowed,High School,Student,38798,40441,Personal,396,3,3,Yes
f3da143e-4962-494f-bc26-09e1375e5c72,Chloe Bass MD,38,Male,Married,Other,Unemployed,80147,31591,Home,548,1,2,No
922e3abc-7ada-41a6-bc2a-5ca20c921749,Melanie Campbell,45,Female,Divorced,High School,Student,162513,45744,Car,560,0,1,No
d4b6f0f2-3bb9-49b9-bf8c-c66b4423fcd5,Dr. David Barr,65,Female,Divorced,High School,Employed,198864,24027,Business,702,2,7,No
6fd8440a-5283-489c-831f-37eb2c981221,Corey Leon,53,Female,Widowed,Bachelor,Retired,82942,38055,Car,357,4,5,Yes
b05ab6bf-bca9-4eba-b5ff-dd0c2eda17d5,Nicole Larson,57,Male,Single,Master,Retired,52860,15384,Business,356,3,1,No
974a2447-ab73-460c-83f0-79b3f78ffd83,Keith Williams,19,Female,Widowed,High School,Retired,133605,40005,Business,372,1,7,Yes
9186c2a1-9536-422e-8a02-d7c19859df42,Ronald Jacobs,59,Female,Widowed,Master,Employed,140931,22410,Personal,689,0,7,Yes
9c4cc0fd-fee4-4434-9d2b-11d0e976d79f,Erika Curry,26,Female,Single,PhD,Unemployed,32468,27348,Personal,833,2,6,Yes
11269f9e-03c0-4a01-8e98-6e40723182d4,Michael Sanchez,40,Male,Single,Bachelor,Employed,78014,37573,Business,352,1,7,Yes
439cf4f8-e93b-4044-9292-5f7cb624013a,Frank Underwood,32,Male,Widowed,Other,Student,185983,3214,Personal,402,1,8,No
d91e7e1a-6e48-4e95-a228-23f82a46cb32,Kristen Burch,30,Female,Married,High School,Retired,110343,31973,Personal,411,3,2,Yes
23baa2ca-a90a-41cd-b4ac-51f0fcf086c5,Tanya Young,40,Male,Married,Master,Student,37986,25632,Education,806,3,1,Yes
0d0d13d3-779e-483d-b6df-223906bc0d71,Erica White,34,Female,Single,High School,Employed,55719,17621,Education,669,0,6,Yes
e7718e1b-d1df-4ff0-b5f3-2c8e83fc7a2b,William Spencer,65,Male,Widowed,Bachelor,Self-employed,79116,1732,Business,484,0,1,No
1b0e93e1-2be9-4560-9820-d3628a6181ae,Joshua Caldwell,19,Female,Married,Other,Self-employed,95794,48693,Personal,325,1,2,Yes
d74d930e-0e0f-4619-a926-61f516ca331c,Joseph Arnold,37,Male,Widowed,PhD,Employed,152382,23547,Education,324,2,5,Yes
a8c5840f-aa54-468f-a927-4d42288a2e51,Michael Smith,37,Female,Widowed,PhD,Unemployed,116462,21273,Car,563,1,8,Yes
a9129abc-cda1-426e-a17d-b91d07059d15,Cory Medina,63,Female,Widowed,Master,Student,83798,36592,Business,820,2,8,Yes
d980a784-1857-48fa-826e-08b6a0b58a0c,Jennifer Warren,20,Male,Married,PhD,Employed,102078,3454,Business,519,3,9,Yes
8bb61e76-efbf-4c75-a6e5-4d66ee4ebb16,Christopher Hardy,29,Male,Divorced,Master,Employed,40162,30487,Car,751,2,1,Yes
156c992b-cc97-4171-b926-393cf1974022,Brittney Odonnell,57,Male,Widowed,Other,Self-employed,136274,31689,Business,471,2,0,Yes
b3aa475c-af31-4f40-9e8f-7d7e3c36c559,Mrs. Andrea Mercer DDS,19,Male,Married,High School,Retired,36761,23607,Personal,469,3,5,Yes
835108d8-9251-4afe-9d7e-5e48c03caa32,Jessica Rojas,53,Male,Divorced,Bachelor,Retired,39679,46265,Education,694,4,6,Yes
fe389c35-e28c-459c-8124-14079870fafa,Christine Zimmerman,31,Female,Single,Other,Unemployed,94441,12575,Home,411,1,7,Yes
e69cf4c8-72d6-47e9-95af-bf6fc7b0a9e2,Tony Myers,33,Female,Married,Other,Unemployed,163451,41936,Education,589,0,3,Yes
15604ec8-1ca9-41d9-a5bf-13792587f6a0,Derrick Bailey,36,Male,Divorced,PhD,Unemployed,67770,3424,Car,438,2,6,No
05bcde63-f667-491a-b1c7-ebf1f9dbe07e,Andrea Lane,51,Female,Married,PhD,Self-employed,79567,39951,Home,518,0,8,Yes
80ef2ccf-8999-4812-9616-76fcbb1ffaf4,Jill Roberson,61,Female,Divorced,Bachelor,Employed,164493,17469,Personal,702,0,0,Yes
4a2e25a0-f6ee-4bdc-9670-0f55a03ef56a,Beth Gross,63,Male,Divorced,High School,Unemployed,114183,35784,Personal,797,1,2,Yes
07d1316f-821a-4ac9-a957-2b45ed84859d,Carol Underwood,23,Female,Married,Other,Self-employed,68938,31585,Education,324,4,4,Yes
121374ec-d9f5-4388-9202-5cd5d0b8bcbb,Sarah Randolph,30,Female,Single,PhD,Student,30974,12678,Business,705,4,6,Yes
6624f8ed-ed96-4f31-8bef-2ae1f87339cc,Jennifer Cook,53,Male,Widowed,Other,Employed,143617,6701,Business,551,4,4,No
88fc929a-4dda-4b87-8291-b38ce4e7e7a3,Cynthia Silva,39,Male,Divorced,High School,Student,22500,21098,Car,745,4,0,No
1ec83ceb-c201-426f-a924-b4722363bd37,Jeanette Hansen,35,Female,Widowed,Master,Retired,80490,46699,Business,376,3,0,No
e2293661-e153-4d2b-b261-b0827387d450,Mallory Fernandez,29,Male,Single,High School,Retired,93649,43231,Personal,623,0,0,Yes
bcc93b94-835d-4e20-859e-45bf5b262633,Debra Morris,69,Female,Widowed,Other,Employed,113116,16002,Home,779,0,7,Yes
fb9c7376-9232-4c60-bbae-eb8eed569361,Amy Taylor,47,Male,Widowed,Other,Unemployed,132742,29389,Education,583,3,6,No
5fb14f5b-81c0-4a3f-b8f7-03ec70bb034d,Crystal Allen,68,Male,Married,Bachelor,Employed,116296,49356,Education,457,1,2,Yes
8a02711e-02f3-44d0-aeb8-c6eb700affff,Joseph Bailey,57,Male,Married,Other,Unemployed,142189,19792,Education,467,2,3,No
0693d01a-cfd6-4b31-8fcc-85202c2de0bd,Brittany Robertson,24,Male,Single,PhD,Retired,162877,48971,Business,448,4,7,Yes
6b35a9b9-0bfc-4c45-8a43-aa23426ea2f9,James Lewis,49,Female,Married,Bachelor,Employed,128025,30421,Home,442,4,6,Yes
aaa54056-7928-413d-91f8-8167796c39ad,Lisa Clay,65,Male,Divorced,Other,Employed,142098,23702,Business,636,3,6,No
2e095630-d7b4-4669-942c-ef0517fc87fd,Kyle Bell,36,Male,Single,High School,Unemployed,27731,7971,Business,762,4,5,Yes
903ce3b1-6158-4ec7-b05c-b0aed795187f,Kristen Diaz,23,Female,Married,Other,Retired,127197,20235,Personal,396,3,8,Yes
673a0c97-987e-428b-8caf-ae2b15caf379,Mark Matthews,37,Female,Married,High School,Retired,115310,35165,Personal,752,2,5,Yes
ab00fba9-a5e0-4e86-83bd-7384176cc975,Nathan Guzman,44,Female,Single,High School,Unemployed,120788,11157,Business,563,0,0,Yes
82ca3ac9-2867-4c72-af24-5e07158327a4,Veronica Hutchinson,60,Female,Divorced,Other,Unemployed,125932,37924,Car,692,4,4,No
d1303a7a-aca1-4386-bfeb-5020e417eadf,Taylor Evans,54,Male,Single,High School,Unemployed,31460,2530,Car,645,1,7,Yes
2a545726-ca9d-469a-8539-fd8297266ab2,Keith Burton,65,Female,Married,Master,Retired,31294,1774,Car,685,3,5,Yes
8f47c5ae-6c68-437a-aba0-24bd99932899,Andrew Marshall,24,Male,Married,Bachelor,Retired,30059,8985,Business,464,2,4,Yes
769eb31c-2683-4a4c-8133-25f1e76032c3,Katie Fleming,22,Female,Single,Other,Employed,130621,9307,Home,809,1,8,Yes
941eddf9-6460-4660-808d-551fb9e89990,Denise Rosales,28,Male,Divorced,Master,Retired,182928,8342,Car,783,0,6,Yes
ee2291ef-ab97-47ef-bfc1-9e7bf17a273b,Angela Jones,32,Female,Divorced,High School,Student,27817,31119,Personal,695,1,6,Yes
a2a8d37d-aa22-43a9-ba25-90fcd91218a9,Tina Kennedy,20,Male,Widowed,High School,Student,113917,22631,Education,830,3,0,Yes
96be541b-0b0a-400f-8462-ecae0cce769b,Douglas Logan,22,Male,Divorced,Bachelor,Unemployed,154105,49132,Education,749,4,1,Yes
1e2f9c71-b6a0-43e6-bab5-d8d05ac9c4d4,Parker Nelson,40,Female,Single,Master,Unemployed,32971,18733,Business,827,0,9,Yes
16a3ce4e-ca5c-4c4a-a79b-d4394236fb0e,Ryan Johnston,54,Male,Divorced,Master,Unemployed,182067,47278,Education,813,3,4,Yes
1ccc575e-6c6b-4d66-94ba-c2b5ca4514d1,Clinton Pruitt,26,Male,Divorced,Other,Employed,39731,49358,Business,704,2,2,No
7e8e148b-0b44-4907-ad59-ae125ac7b94d,Jennifer Moss,32,Male,Widowed,High School,Student,151083,20231,Education,821,1,7,No
3f843c8f-a46f-47b5-8d45-e921e64b5523,Veronica Snyder,20,Male,Divorced,PhD,Student,95244,41782,Home,316,1,3,No
ac97e067-48bb-4c17-bccd-3eb62d51ca94,Alex Brown,46,Female,Widowed,Other,Retired,169076,1626,Home,503,0,6,Yes
8d9f42bc-b0e0-4156-8ef8-8a52e4cda3b9,Alison Bryant,23,Male,Widowed,Other,Student,42537,31028,Home,306,0,4,Yes
